"no","name","code","type","address","lng","lat","sigudong"
2255,"(주)자인아트",21,"대기오염","서울특별시 영등포구 문래동2가 40-6번지 영문빌딩3층 ",126.89290897083,37.5130104101807,"서울특별시 영등포구 문래동2가"
2256,"태화전해피막사",21,"대기오염","서울특별시 영등포구 문래동1가 74번지 두암기계상가1층 115호 ",126.893768271062,37.5111680926094,"서울특별시 영등포구 문래동1가"
2257,"문래금속공업사",21,"대기오염","서울특별시 영등포구 문래동1가 75번지 ",126.893532797367,37.5111583299587,"서울특별시 영등포구 문래동1가"
2258,"영일도금",21,"대기오염","서울특별시 영등포구 문래동1가 74번지 ",126.893768271062,37.5111680926094,"서울특별시 영등포구 문래동1가"
2259,"대영공업사",21,"대기오염","서울특별시 영등포구 문래동1가 74번지 ",126.893768271062,37.5111680926094,"서울특별시 영등포구 문래동1가"
2260,"태우정밀",21,"대기오염","서울특별시 영등포구 문래동1가 74번지 ",126.893768271062,37.5111680926094,"서울특별시 영등포구 문래동1가"
2261,"한국도금",21,"대기오염","서울특별시 영등포구 문래동1가 51번지 ",126.895644242977,37.5119885071718,"서울특별시 영등포구 문래동1가"
2262,"동양특수금속",21,"대기오염","서울특별시 영등포구 양평동3가 69번지 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2263,"보광금속",21,"대기오염","서울특별시 영등포구 문래동1가 74번지 ",126.893768271062,37.5111680926094,"서울특별시 영등포구 문래동1가"
2264,"우광금속열처리",21,"대기오염","서울특별시 영등포구 문래동1가 92번지 ",126.892752487849,37.5106759472919,"서울특별시 영등포구 문래동1가"
2265,"신성특수도금",21,"대기오염","서울특별시 영등포구 문래동1가 92번지 ",126.892752487849,37.5106759472919,"서울특별시 영등포구 문래동1가"
2266,"대광특수공업",21,"대기오염","서울특별시 영등포구 문래동1가 74번지 ",126.893768271062,37.5111680926094,"서울특별시 영등포구 문래동1가"
2267,"유창금속",21,"대기오염","서울특별시 영등포구 문래동1가 92-0번지 ",126.892752487849,37.5106759472919,"서울특별시 영등포구 문래동1가"
2268,"한국특수도금",21,"대기오염","서울특별시 영등포구 문래동1가 92번지 ",126.892752487849,37.5106759472919,"서울특별시 영등포구 문래동1가"
2269,"(주)설산",21,"대기오염","서울특별시 영등포구 양평동3가 69번지 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2270,"영진금속",21,"대기오염","서울특별시 영등포구 양평동3가 69번지 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2271,"(주)이피테크",21,"대기오염","서울특별시 영등포구 양평동3가 69번지 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2272,"삼성금속",21,"대기오염","서울특별시 영등포구 양평동5가 6-1번지 ",126.891526618661,37.5370278766848,"서울특별시 영등포구 양평동5가"
2273,"화인택시(주)",21,"대기오염","서울특별시 영등포구 양평동6가 10-3번지 ",126.88996544872,37.5401002832611,"서울특별시 영등포구 양평동6가"
2274,"한신모터스",21,"대기오염","서울특별시 영등포구 양평동6가 1번지 ",126.88996544872,37.5401002832611,"서울특별시 영등포구 양평동6가"
2275,"다인",21,"대기오염","서울특별시 영등포구 대림동 1101-1번지 ",126.900555035603,37.4869194626454,"서울특별시 영등포구 대림동"
2276,"(주)한성카독크서비스",21,"대기오염","서울특별시 영등포구 문래동1가 33번지 ",126.900726729998,37.513359170293,"서울특별시 영등포구 문래동1가"
2277,"한전업무지원처(서울정비공장)",21,"대기오염","서울특별시 영등포구 문래동3가 80번지 ",126.893054898037,37.519736441275,"서울특별시 영등포구 문래동3가"
2278,"정일현대자동차정비공업(주)",21,"대기오염","서울특별시 영등포구 양평동1가 132-1번지 ",126.889927343971,37.5233762305738,"서울특별시 영등포구 양평동1가"
2279,"(주)화일특수산업",21,"대기오염","서울특별시 영등포구 양평동3가 69번지 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2280,"태광금속",21,"대기오염","서울특별시 영등포구 양평동3가 69번지 1층 38호 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2281,"(주)이피테크",21,"대기오염","서울특별시 영등포구 양평동3가 69번지 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2282,"태양연마",21,"대기오염","서울특별시 영등포구 양평동3가 69번지 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2283,"동신교통(주)",21,"대기오염","서울특별시 영등포구 양평동1가 268번지 ",126.886732541972,37.5252755854073,"서울특별시 영등포구 양평동1가"
2284,"화인택시(주)",21,"대기오염","서울특별시 영등포구 양평동6가 10-3번지 ",126.88996544872,37.5401002832611,"서울특별시 영등포구 양평동6가"
2285,"동광유리제경사",22,"수질오염","서울특별시 영등포구 문래동5가 23-3번지 ",126.883966475348,37.5175933867793,"서울특별시 영등포구 문래동5가"
2286,"동신교통(주)",21,"대기오염","서울특별시 영등포구 양평동1가 268번지 ",126.886732541972,37.5252755854073,"서울특별시 영등포구 양평동1가"
2287,"양평주유소",22,"수질오염","서울특별시 영등포구 양평동5가 37번지 ",126.892222125019,37.5384420922979,"서울특별시 영등포구 양평동5가"
2288,"화인택시(주)",21,"대기오염","서울특별시 영등포구 양평동6가 10-3번지 ",126.88996544872,37.5401002832611,"서울특별시 영등포구 양평동6가"
2289,"형제고무",21,"대기오염","서울특별시 영등포구 양평동6가 10-1번지 ",126.88996544872,37.5401002832611,"서울특별시 영등포구 양평동6가"
2290,"광명금속공업사",21,"대기오염","서울특별시 영등포구 영등포동8가 73번지 ",126.904453861795,37.5290195060479,"서울특별시 영등포구 영등포동8가"
2291,"오광특수",21,"대기오염","서울특별시 영등포구 양평동6가 9-3번지 ",126.889860159492,37.541063894157,"서울특별시 영등포구 양평동6가"
2292,"은광산업",21,"대기오염","서울특별시 영등포구 양평동6가 2-2번지 ",126.890185356513,37.540524228044,"서울특별시 영등포구 양평동6가"
2293,"한국터치스크린(주)",21,"대기오염","서울특별시 영등포구 양평동6가 94번지 ",126.888433985503,37.5431220594345,"서울특별시 영등포구 양평동6가"
2294,"아진화학",21,"대기오염","서울특별시 영등포구 양평동3가 69번지 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2295,"대남금속",21,"대기오염","서울특별시 영등포구 양평동3가 69번지 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2296,"신광특수공업사",22,"수질오염","서울특별시 영등포구 문래동2가 6-1번지 ",126.895166769381,37.5129110726924,"서울특별시 영등포구 문래동2가"
2297,"(주)설산",21,"대기오염","서울특별시 영등포구 양평동3가 69번지 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2298,"금암금속",21,"대기오염","서울특별시 영등포구 양평동3가 69번지 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2299,"영진금속",21,"대기오염","서울특별시 영등포구 양평동3가 69번지 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2300,"신안금속",21,"대기오염","서울특별시 영등포구 양평동3가 69번지 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2301,"영풍특수금속",21,"대기오염","서울특별시 영등포구 양평동3가 69-66번지 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2302,"제일금속",21,"대기오염","서울특별시 영등포구 양평동3가 69번지 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2303,"명지성모병원",22,"수질오염","서울특별시 영등포구 대림동 709-1번지 ",126.899253587743,37.4939176544774,"서울특별시 영등포구 대림동"
2304,"한강성심병원",22,"수질오염","서울특별시 영등포구 영등포동7가 94-200번지 ",126.909708593346,37.523178841376,"서울특별시 영등포구 영등포동7가"
2307,"우리샌딩",22,"수질오염","서울특별시 영등포구 문래동2가 14-44번지 ",126.894569790916,37.5139484975829,"서울특별시 영등포구 문래동2가"
2308,"새한칸택크",21,"대기오염","서울특별시 영등포구 양평동2가 36-25번지 ",126.88370136104,37.5251537973518,"서울특별시 영등포구 양평동2가"
2309,"(주)한미석유 제2한강주유소",22,"수질오염","서울특별시 영등포구 양평동4가 28번지 ",126.897955315213,37.5355351533216,"서울특별시 영등포구 양평동4가"
2310,"GS칼텍스(주)기린점",22,"수질오염","서울특별시 영등포구 양평동4가 158 159-1번지 ",126.899268109147,37.5360448950699,"서울특별시 영등포구 양평동4가"
2311,"삼익택시(주)",22,"수질오염","서울특별시 영등포구 양평동6가 91-1번지 ",126.888141814319,37.5437318494816,"서울특별시 영등포구 양평동6가"
2312,"두원교통(주)",22,"수질오염","서울특별시 영등포구 양평동6가 90-1번지 ",126.888355542697,37.5439746006701,"서울특별시 영등포구 양평동6가"
2313,"경일주유소",22,"수질오염","서울특별시 영등포구 여의도동 17-2번지 ",126.915381487445,37.5310586079353,"서울특별시 영등포구 여의도동"
2314,"현대오일뱅크(주)여의도현대주유소",22,"수질오염","서울특별시 영등포구 여의도동 13-11번지 ",126.915381487445,37.5310586079353,"서울특별시 영등포구 여의도동"
2315,"SJ상사여의도주유소",22,"수질오염","서울특별시 영등포구 여의도동 10-1번지 ",126.915381487445,37.5310586079353,"서울특별시 영등포구 여의도동"
2316,"SK네트웍스(주) 여의도2주유소",22,"수질오염","서울특별시 영등포구 여의도동 48-5번지 ",126.927340985263,37.5178076933574,"서울특별시 영등포구 여의도동"
2317,"한일도금",22,"수질오염","서울특별시 영등포구 당산동1가 259번지 ",126.899007339871,37.5235217466801,"서울특별시 영등포구 당산동1가"
2318,"씨앤에스에너지(주)광장주유소",22,"수질오염","서울특별시 영등포구 여의도동 17-4번지 ",126.915381487445,37.5310586079353,"서울특별시 영등포구 여의도동"
2319,"동양금속",22,"수질오염","서울특별시 영등포구 양평동3가 69번지 수화기업사1층78호 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2320,"현대금속",22,"수질오염","서울특별시 영등포구 양평동3가 69번지 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2321,"동서금속",22,"수질오염","서울특별시 영등포구 양평동3가 69번지 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2322,"(주)리샤인코퍼레이션",22,"수질오염","서울특별시 영등포구 양평동3가 69번지 75호 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2323,"승진기업사",22,"수질오염","서울특별시 영등포구 양평동3가 69번지 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2324,"건양의료재단김안과",22,"수질오염","서울특별시 영등포구 영등포동4가 156번지 ",126.901395085609,37.5198142470459,"서울특별시 영등포구 영등포동4가"
2325,"학교법인일송학원강남성심병원",22,"수질오염","서울특별시 영등포구 대림동 948-1번지 ",126.908700397605,37.4933006647766,"서울특별시 영등포구 대림동"
2326,"대림성모병원",22,"수질오염","서울특별시 영등포구 대림동 978-13번지 ",126.907149899814,37.4906127434535,"서울특별시 영등포구 대림동"
2327,"충무병원",22,"수질오염","서울특별시 영등포구 영등포동4가 93번지 ",126.903712249996,37.5187383791938,"서울특별시 영등포구 영등포동4가"
2328,"스타다이아몬드",22,"수질오염","서울특별시 영등포구 당산동2가 47-4번지 A-222 ",126.893576024868,37.5238080912896,"서울특별시 영등포구 당산동2가"
2329,"현대그린세차장",22,"수질오염","서울특별시 영등포구 당산동1가 14-4번지 ",126.897334315302,37.5208929813761,"서울특별시 영등포구 당산동1가"
2330,"대지주유소",22,"수질오염","서울특별시 영등포구 당산동2가 45번지 ",126.894554900723,37.52179793228,"서울특별시 영등포구 당산동2가"
2331,"한일주유소",22,"수질오염","서울특별시 영등포구 문래동3가 76-3번지 ",126.889818218792,37.5169636932681,"서울특별시 영등포구 문래동3가"
